Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
CDC42,821.57025,348.9827,587.4431,516.6366,1794.5588,702.67865,635.7247,613.318,365.5777,1124.0863,893.89056,875.71826,448.43607,635.4616,275.98834,929.6457,722.4397,1857.8948,595.7491,281.6257,295.55933,939.87805,977.887,605.9398,417.73477,770.3417,531.10187,977.45667,1008.2567,420.9587,1125.677,1705.8228,1080.1628,797.80176,1189.8229,637.0861,1151.7373,973.9803,285.32092,585.2638,186.73547,434.68234,316.0256,453.33234,1055.2158,509.72977,583.1864,789.80005,981.0358,576.07904,716.3742,381.3997,381.74722,779.4308,349.8511,2505.2026,282.45746,504.17947,541.1622,759.188,660.2551,1045.4027,466.78705,434.80237,1024.8761,1140.6096,1089.3348,410.45053,266.75635,248.95993,1432.7875,174.12004,516.2048,422.06192,874.20026,538.03906,521.2974,537.1971,364.39926,476.7015,418.16638,1013.1348,724.7426,661.57434,1301.9174,675.8848,1222.224,729.9938,440.39194,590.384,871.6751,437.37988,795.28705,916.6476,744.6772,620.2056,379.31085,507.73474,1050.8643,1575.6665,872.43567,252.1612,871.7584,546.6474,821.62683,14983.365
ZNF436-AS1,42.385876,14.852015,28.998152,28.081587,99.08131,38.15415,30.166351,33.358517,18.842667,54.66328,51.15836,46.224075,33.511127,35.69611,17.309381,26.595924,33.28394,84.540504,29.831888,12.960634,15.514277,50.455635,59.75419,31.568296,18.415648,36.71634,30.92468,51.971107,47.00994,21.718441,58.08384,78.65225,48.915504,45.893887,66.25804,38.126225,62.74923,49.437805,19.44915,32.249313,8.509274,19.739882,17.96377,20.181427,50.849804,30.607391,29.411217,43.50008,58.565037,31.531742,43.17118,17.951,14.926752,38.84648,18.128115,120.69723,18.100513,24.155773,28.420828,32.433426,32.889954,54.904114,26.663698,24.406322,48.11786,39.143272,56.544853,21.802164,12.810853,10.5829735,70.253006,9.3768015,26.670853,19.084038,51.790222,35.99405,32.2386,27.488626,16.653923,25.041199,19.706821,49.819168,35.763363,28.48695,88.19122,37.288486,76.63361,40.15872,17.638577,33.63432,44.36902,27.243296,43.725887,63.535446,37.162148,34.715572,18.87558,26.267843,60.851135,94.388596,51.561348,10.811309,43.294407,23.008778,38.25854,724.3367
ID3,840.5079,246.65198,474.9608,445.54498,1792.1754,616.089,726.7768,560.65063,624.43884,1046.0906,1001.88275,753.45776,479.24597,637.56494,263.01324,747.91705,2114.3362,2781.2205,709.1823,344.6489,218.88719,1102.4673,921.5449,588.8788,515.01544,554.47064,558.4406,1159.2603,916.12476,401.21368,1249.6617,1564.6055,788.5047,1081.838,2148.5806,848.10187,1280.3853,1496.8699,238.94371,655.40717,300.13348,328.0695,199.68129,581.008,1247.4912,788.4514,453.79047,689.0782,817.52136,436.8462,655.6214,439.7756,385.18533,877.1017,384.51233,2826.7773,242.88168,619.28723,445.3606,625.62683,779.6746,995.3628,474.7609,546.01605,1104.047,1080.0653,1015.734,555.2855,180.77315,295.22726,2227.8367,164.70926,424.6197,370.0634,777.41797,421.55667,506.39447,415.53323,659.2423,513.5961,500.5297,866.37726,1939.8406,742.5908,941.0621,615.37225,1163.7467,676.7907,393.661,859.29443,907.51404,529.087,924.10895,1104.967,812.09564,581.2749,579.6492,420.2505,913.17316,1493.6312,806.26416,396.46783,903.9234,474.787,871.30896,14737.546
FUCA1,58.339584,21.271156,37.09164,29.56256,103.4776,43.916348,42.130604,37.001095,33.364532,70.04027,56.7903,50.191456,27.557425,50.018253,16.607035,68.28779,46.13451,126.21185,33.805103,15.828478,21.508406,60.20481,59.01445,34.813797,29.54591,45.392944,27.557037,54.374905,64.17603,22.15916,68.89599,105.80315,68.45942,49.979572,79.788246,42.1505,69.107216,71.44901,16.341682,30.69188,12.99951,21.515554,19.343016,32.29615,72.60189,31.387995,35.486702,44.187508,74.01624,35.932003,48.51825,20.768795,17.72347,52.31295,21.990631,143.14804,12.8599825,31.833822,29.138071,42.077526,39.28595,57.01353,25.480854,29.498785,64.904495,68.5843,65.200356,22.519806,12.097392,14.191698,103.606705,7.7868223,27.938978,29.493725,52.502228,36.756645,29.632664,29.481728,23.382317,29.979958,27.485773,52.844086,45.814266,40.61558,66.58656,35.025764,68.36995,42.336525,23.054909,31.539762,52.40459,27.701578,50.47371,53.86816,45.100433,39.393288,65.54575,27.640257,61.46591,86.0463,54.713703,12.254152,48.57541,35.73238,43.850155,853.0713
RSRP1,319.8836,135.74352,241.34575,214.00464,710.5618,285.73743,260.0963,254.70877,163.19484,473.87598,342.01303,367.1026,198.40205,271.97046,103.25674,365.9733,292.40417,751.6256,239.01297,122.80739,118.07185,392.97522,410.55652,243.97272,172.3145,277.97516,224.76787,388.9544,417.1973,171.30331,429.1953,647.16925,427.88074,293.98648,531.42505,268.134,468.75232,397.50293,127.088356,231.8284,88.17267,161.72224,125.26844,171.53697,434.4803,247.66109,238.18173,337.46945,449.463,211.77673,285.60535,156.42339,136.20738,320.22647,131.7496,961.9081,121.24333,211.1878,206.00928,280.36676,252.32358,413.53094,197.60698,194.1077,379.09668,432.39575,436.6408,166.51152,108.99334,104.7729,567.912,62.343918,217.71858,191.2353,367.61703,258.48575,223.4515,205.91914,146.50087,209.19025,174.80939,373.22424,292.40332,286.89548,507.06485,255.63844,470.37772,288.793,163.20341,265.97165,384.2764,177.45532,340.49103,368.54968,320.84662,252.08328,155.36919,216.2321,415.7672,665.1079,393.91638,109.01081,377.10654,249.43854,316.46564,5976.0283
PAQR7,15.249146,3.2010522,15.442053,17.969494,55.72159,18.39752,11.874929,12.666302,7.3430696,30.201561,21.003933,24.084839,12.103538,25.938501,8.438536,15.810615,16.857815,41.847008,15.375858,11.065043,7.7665625,31.578663,29.52604,15.025181,9.357605,11.906204,18.333588,25.122154,24.74031,7.4097743,28.136267,37.300785,28.359383,21.1856,30.32513,19.627573,28.183277,30.082844,4.8885345,14.446375,0.49522662,10.75419,10.119624,12.638739,27.629452,13.880353,12.797991,19.037624,18.565529,23.31831,19.057486,5.9199557,8.76268,22.298418,5.377528,68.36553,5.5735154,13.734245,16.41286,16.42083,17.193407,25.771994,14.356671,8.301689,18.783796,25.374353,26.694773,11.078918,5.8041286,6.025899,43.064358,3.6139395,11.008822,6.5550866,26.071636,12.306946,15.723473,16.292824,14.027145,12.810549,8.634571,30.979805,17.471,20.612118,31.745178,13.274099,46.286884,18.162115,8.926083,22.196392,22.961863,11.523113,21.891579,17.799421,22.38538,21.475891,12.513465,15.638954,30.537437,47.466713,17.469992,6.2030416,20.391556,11.895332,14.786638,397.0028
STMN1,1047.0258,452.0166,705.3913,785.0569,2120.3174,787.8684,786.4049,714.2436,617.63776,1418.7961,1096.669,1044.6177,790.54004,1173.7981,507.23492,1568.3875,1194.0819,2966.3108,699.2672,454.2331,390.8485,1529.0166,1158.4576,656.98206,667.95795,932.5918,621.5498,1209.9338,1303.6582,551.3539,1288.7863,1819.6382,1137.3868,960.7346,1585.0697,962.7424,1434.9426,1441.5454,471.66208,790.7273,284.2359,499.48898,551.4028,883.13855,1365.3164,1042.2079,806.8696,1247.466,1570.3889,849.8782,873.8866,508.65433,439.49307,953.7091,443.661,2919.915,296.15027,628.9248,673.3877,809.448,793.319,1255.2029,545.2422,530.96344,1134.7692,1247.435,1199.5392,587.23663,332.33502,314.7579,1720.6099,242.77777,594.5002,592.18805,1389.6987,770.4286,671.2722,620.23444,465.1069,855.78735,561.65906,1106.2222,918.0612,1044.5701,1547.2751,787.6074,1491.2375,879.12573,470.097,903.44714,1666.6809,608.48004,1080.8657,1057.2253,857.0321,732.4856,916.1031,580.0235,1305.2273,1999.6702,1130.6412,439.7044,1125.4858,731.478,996.9307,17314.828
SH3BGRL3,1676.2336,745.0266,1103.7073,916.4319,3235.9143,1201.079,1122.042,1145.1797,654.4225,2043.3556,1792.0205,1596.0127,792.2917,1161.4254,515.4645,2101.7698,1455.2261,3517.4253,1083.7357,613.823,545.6062,1756.684,2081.3203,1055.0895,982.13995,1947.9617,1127.9885,1773.4326,1557.9708,856.54456,2206.8828,3582.8967,3094.2104,1908.9579,2088.2693,1210.916,1936.0278,1619.4347,476.0143,1052.1598,375.39905,681.25824,551.0317,718.4489,1742.8004,986.1523,1181.2994,1506.1786,1970.8601,1201.5814,1238.7783,635.4764,583.9257,1480.1727,604.3103,4269.8184,548.9822,957.9672,935.97327,1392.3584,1386.7775,1879.2094,831.89435,839.3302,1770.1306,2954.8367,1798.126,746.2573,463.5262,426.37772,2972.5332,261.3573,831.42847,902.5979,1588.6339,986.47144,974.97906,963.4717,614.33093,940.17737,788.7979,1677.5693,1176.3385,1176.0356,2347.7607,1069.5912,2231.9307,1243.2036,754.252,1138.811,1606.657,860.7508,1744.4733,1859.6497,1456.7637,1117.7189,654.70685,912.7367,1839.372,2805.3408,1865.3958,525.19543,1629.6199,1025.6969,1391.036,26722.814
CD52,407.62378,182.4513,213.96107,170.22617,530.26215,187.86963,197.74487,184.60216,169.38817,350.74997,318.20065,251.01178,177.43869,245.04898,113.39378,839.74744,417.12112,1115.6301,246.01643,180.76494,107.929665,356.92517,318.00308,265.19,164.21338,610.5075,177.42561,333.15424,250.9766,238.0382,364.45758,1116.0077,500.14087,334.92987,424.62378,244.60167,390.57797,391.96387,107.58894,211.5264,163.45692,115.77089,121.37344,249.91475,482.8404,275.13895,261.8766,300.23523,432.22818,353.97437,245.0036,106.98662,122.20535,290.65198,129.88194,896.64636,103.263824,179.06767,144.57452,212.37183,211.58997,342.6489,171.91774,157.4294,344.91858,1082.8097,375.05563,198.05719,103.104294,96.68092,757.1836,50.299473,151.1848,196.54994,282.2395,210.71947,197.5292,150.97284,124.12461,272.2448,103.658714,283.8532,224.44945,258.1938,1708.0739,173.31284,377.4218,287.35007,142.94946,281.22537,493.73126,186.00278,456.27985,268.8448,241.04053,220.47537,150.38785,163.9699,331.21252,527.5876,288.29333,119.220634,289.44592,150.90662,275.55615,4748.338
SYTL1,9.63128,2.784864,5.429448,7.4019084,16.65611,5.849714,3.810762,3.2266605,4.658141,10.144775,10.592759,9.126962,4.564842,6.4833765,4.797754,31.517223,22.69237,59.72326,7.9359093,6.120805,1.5995841,8.668723,12.072652,7.0507,8.637515,16.304605,5.319674,9.480174,15.802673,6.7086,12.273276,16.883804,8.43416,15.93524,13.238016,6.414856,12.8651905,7.177934,3.8057032,2.9527488,7.4021955,3.6177242,2.9409254,1.4276416,10.90214,4.357895,5.388784,10.667611,10.128335,3.510721,4.534211,4.207371,2.4925036,9.381763,5.33879,23.616808,1.2465014,5.262158,5.242566,7.0075436,11.911544,10.775927,4.3202586,6.0865364,8.426968,10.877765,8.039399,6.2877045,2.550874,2.039,25.557785,1.7920771,3.4397485,2.049018,5.7551184,3.7971468,4.5582194,5.764088,3.2896225,6.5889726,4.584223,8.163185,5.0726576,4.5659356,12.105901,6.1506987,15.750625,9.261661,4.539981,4.5766945,19.87385,3.4804294,4.2673697,6.32606,9.078572,3.2985034,25.031733,4.2116075,8.441972,12.550823,12.49792,3.940012,7.9891324,4.3208847,8.988166,131.10506
IFI6,18.309494,11.809102,14.435766,12.379021,33.407036,9.754384,10.462132,13.879745,10.4926605,18.388731,17.224628,14.936262,7.188555,15.472174,7.607127,30.43293,10.624941,56.884457,17.130688,7.8046103,7.722471,15.053492,21.765446,16.56072,9.576113,14.156363,6.9093637,13.976959,15.921626,7.69755,21.073765,32.007294,19.946308,15.100996,25.480284,10.692135,25.401745,18.945187,3.9338257,10.54864,5.8481007,11.000587,8.296419,10.295479,22.448359,13.685867,12.277654,18.726576,20.365477,9.419132,15.1910515,8.121659,7.9258404,16.065622,9.198246,43.946796,5.889036,9.654806,8.301697,13.785588,12.949013,18.882885,12.4123,7.2638903,18.706924,25.68131,21.160236,8.772582,5.231592,6.615053,34.44127,3.5373926,6.3620076,6.8217278,23.553286,11.374657,8.045248,11.49584,6.6623726,8.365721,5.8788943,22.048723,15.831089,13.045195,23.689135,8.746734,19.795067,12.09669,7.3585153,17.160519,21.536293,11.469027,11.151614,12.447982,17.79151,10.58898,5.1276197,9.848405,22.964859,24.825317,12.5609045,6.672783,16.679693,8.517215,15.413646,286.10898
THEMIS2,27.812893,13.451272,22.849344,30.014503,64.34589,26.088314,27.14579,22.284054,18.122599,49.0287,34.38929,33.170204,20.459633,27.207064,12.359071,108.82764,47.903954,176.91916,26.50455,15.492846,9.130022,41.62855,47.945015,24.069395,13.748957,27.014265,21.10234,28.936481,41.33133,17.618927,35.251892,62.95677,30.008774,35.452305,36.74888,25.043335,43.31405,39.864273,12.841249,27.840357,12.983724,12.896254,12.076511,11.297451,47.185432,25.389511,25.690214,28.193195,38.4669,23.290127,27.554953,14.016262,15.167057,28.475325,14.042382,95.344635,12.760704,21.928257,19.900438,26.947083,26.264137,36.86058,18.631247,19.704168,33.53469,38.758987,40.513943,11.196033,11.829795,6.988515,64.4296,6.9449797,20.057873,15.809624,37.559998,20.369122,17.757048,19.797543,10.157873,19.633379,17.106983,37.02694,30.897058,25.965254,56.75874,24.350866,42.314,26.087782,12.637448,22.716103,100.83931,19.076904,34.861206,38.215137,32.999252,22.729511,12.932475,22.224665,41.135517,60.088543,38.255043,9.566034,37.09837,24.082596,30.65432,602.71045
LAPTM5,668.0435,228.42996,454.43073,420.14047,1396.69,579.7472,510.03583,504.57562,285.75372,878.52783,661.5292,684.3104,338.48267,497.20465,234.93353,890.17566,633.83844,1670.18,472.3636,237.95444,230.01035,707.98676,829.86316,465.76813,331.86646,569.81604,442.99088,723.3341,796.0985,322.13342,888.177,1200.0862,842.7745,695.401,925.9516,483.92612,832.3415,765.46643,226.1141,458.8235,184.98886,291.5006,241.49352,317.90378,791.45966,426.781,398.76965,621.018,782.8355,430.90503,564.47455,270.04605,256.21988,618.21277,287.48785,1902.0337,224.89348,405.75592,439.54514,559.0244,530.75635,815.9527,341.59924,364.28934,757.3904,857.412,783.77905,318.5442,223.97914,169.88907,1197.5099,136.38937,419.85828,380.68054,668.7709,425.10144,436.682,425.22482,299.69647,354.88266,337.36343,720.5999,555.16833,527.46765,1117.2288,475.074,1054.166,559.28796,300.08954,470.46994,749.0768,349.77878,699.72845,695.28766,628.4634,466.69897,357.9621,421.64175,789.88336,1244.3641,651.67883,185.43915,706.15125,458.95322,592.7144,11673.82
