Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
CDC42,843.93146,341.2459,614.0265,543.4639,1819.9188,736.9173,649.58246,664.40674,358.00916,1148.6879,901.19977,899.2352,459.90942,673.62537,271.27155,1036.3809,734.91693,1907.9849,593.7919,300.6509,314.4108,998.2233,980.43677,602.9746,422.1029,781.51794,532.21875,1004.06384,999.4085,442.97885,1145.614,1726.4434,1071.143,778.7287,1219.4924,699.90076,1212.1279,952.89966,291.5469,580.7219,177.55103,485.54456,318.37607,441.6898,1029.8365,523.8854,553.1629,810.82385,1073.3687,558.42584,765.59705,381.11203,396.4954,763.69775,373.6581,2525.3892,296.25644,473.76553,560.2315,752.7718,693.70605,1063.4128,432.4817,423.70255,961.96204,1117.3882,1077.997,412.10175,306.03433,257.60043,1415.979,179.95229,535.2317,404.21808,886.24713,552.3004,549.4196,546.2528,378.83417,465.38654,441.45273,978.70044,732.7922,665.5643,1283.5007,674.0638,1256.1543,719.33856,431.33182,607.7663,945.0241,425.12674,808.12256,887.7279,759.34326,664.1691,419.45035,533.49927,1075.2751,1597.8949,897.35486,241.19098,926.4368,555.6876,808.9271,15265.692
ZNF436-AS1,41.588158,17.794725,26.933107,25.402557,90.49623,33.197186,34.10905,26.882715,19.896845,49.305305,45.881226,37.216965,33.692696,37.841652,16.728495,28.469206,31.738352,86.96694,26.99786,14.034396,14.884622,42.0252,52.303394,27.039429,23.798893,33.190414,27.008331,49.350296,41.914013,18.630667,55.347885,64.71275,41.92862,32.128704,57.92297,34.670273,54.58272,46.216618,15.178715,30.966427,6.4605274,19.580336,19.766151,21.772272,46.55445,31.862394,24.706312,46.256664,57.33351,28.22924,33.54059,18.33099,16.475775,34.164288,15.625069,111.55477,15.162899,22.226479,22.352991,31.815653,28.482037,53.390694,24.595058,20.123135,45.924088,38.258785,50.766125,21.147253,9.216456,11.281273,60.999348,9.436941,23.754152,14.947048,48.875626,27.653276,26.597149,22.111074,17.4523,26.377005,20.600584,45.19741,33.200478,23.484678,75.92587,36.00334,67.00874,34.84037,16.92437,27.548117,44.292084,22.338837,38.75597,50.88282,36.98728,28.769516,18.719868,24.578485,53.588078,76.68223,48.615154,12.74737,42.320362,22.536676,34.29586,681.2618
ID3,839.3058,214.10301,463.09967,389.9873,1707.2632,547.5884,762.5816,540.75507,592.43,1047.1245,960.5196,767.458,432.3701,609.0501,274.55014,708.2672,2083.813,2797.1226,696.7722,332.43967,229.50201,1104.8385,801.80664,642.5995,472.6742,554.77496,560.0231,1127.392,810.3266,333.51038,1239.3433,1479.0442,747.1918,1037.759,2020.5896,817.06323,1180.0538,1414.5914,288.01645,553.90826,364.53268,353.98285,246.47778,564.67584,1196.5433,843.74115,442.0846,727.01935,693.5343,433.5044,598.4443,437.89868,386.82474,812.74316,350.58026,2897.6626,209.0324,515.66547,402.0562,655.7587,758.77966,923.67163,358.85522,415.82364,1031.1652,1044.5118,927.7736,460.6348,215.10747,221.28792,2052.0532,180.1961,462.58118,310.19675,775.7595,449.57938,452.49966,435.9503,701.2179,465.9538,456.37903,840.22375,1863.3135,707.4309,906.9385,548.56635,1168.1145,621.9162,359.073,809.3158,912.09485,479.67624,872.39435,1030.6133,774.41675,580.178,559.93115,426.7135,1007.0978,1306.5002,725.785,397.68216,881.8179,467.52875,870.7489,13479.587
FUCA1,55.620613,20.52393,36.241306,29.210888,112.68732,39.868378,39.4383,38.71002,30.000593,68.84993,53.426826,47.670624,27.4162,44.922638,15.979433,82.94226,46.365467,126.34332,35.19068,16.619005,22.079243,54.293774,65.708015,36.686405,32.02977,50.757706,30.853516,54.311447,55.941685,22.634827,73.55916,96.9819,71.74151,46.99872,78.00702,40.883892,72.50954,67.32813,17.108461,35.284584,12.820099,23.506859,21.077362,30.767992,66.34101,30.407547,35.577316,48.80614,78.84448,32.750404,45.18447,22.110098,22.064423,45.055126,21.458836,157.25989,13.320593,33.716194,30.18425,43.50962,42.408066,67.98021,29.579578,26.293095,63.65347,62.482372,65.75176,20.176485,14.871251,12.502592,94.150635,9.590626,27.225624,24.565771,50.71946,31.41816,33.28174,27.465366,19.028286,32.366634,28.925377,57.037247,40.418232,35.98758,70.74131,30.399979,59.904438,42.369522,20.790594,30.94349,52.687706,26.703297,48.28671,51.094727,44.531143,38.129154,57.969395,30.120243,60.918316,85.415955,49.07027,14.681821,52.945084,35.72906,45.511425,898.71234
RSRP1,260.18008,115.32189,206.23883,174.74158,618.21857,219.3884,218.58374,206.94815,136.03592,392.2996,301.4367,291.38745,160.96501,221.97577,85.27337,316.74945,242.89389,635.94226,204.35507,104.202736,101.55371,302.2345,323.18015,202.0814,140.55289,233.62178,181.22519,333.27628,319.04886,138.70753,374.88263,555.6958,360.96295,259.48132,415.654,218.89134,396.08115,327.92624,102.16778,191.64041,83.22362,140.97902,105.66143,131.80817,357.73035,187.86497,184.33775,255.56512,362.76508,169.45508,240.91515,130.1652,108.11361,275.19562,115.04879,786.6364,100.708595,176.91682,175.10986,240.26787,222.51413,367.6405,158.50905,157.44423,324.3423,364.78522,356.67752,137.49553,102.87089,82.6661,477.99664,50.85341,174.77727,148.31866,289.82904,200.12491,177.3636,174.14679,122.01535,165.5852,139.95564,323.46738,238.7013,226.37413,425.71002,212.12863,391.49994,238.79822,128.60141,217.8038,327.53854,149.32253,321.61295,291.3345,254.49146,219.4198,131.24046,184.7387,351.1875,543.05566,317.4131,83.95786,311.91162,207.38963,265.42337,5070.373
PAQR7,17.098785,3.719328,10.184573,18.457544,47.85126,19.549898,14.260653,12.723961,7.200305,32.688908,20.21063,20.007442,10.790191,20.413122,9.115876,15.116779,14.044991,31.89958,14.8532715,6.7299232,11.078045,27.05495,29.920742,18.501675,9.294004,10.454571,15.18309,18.197813,28.276098,5.508716,27.288744,38.018227,28.883242,17.289848,27.378546,15.467073,29.014637,19.088192,6.5229554,22.491842,0.884179,10.673446,9.357042,7.925318,21.600245,10.561588,10.239544,19.2318,26.201939,21.553177,21.29653,5.5147786,7.2900634,22.821085,8.477127,58.728592,4.883087,12.707554,12.848367,17.327013,17.692337,22.749146,17.066181,12.959428,20.519596,22.299667,22.077654,11.344969,5.862262,4.024285,37.520782,2.9533134,14.802064,6.739102,21.89182,12.143181,10.831498,13.873586,11.390342,10.223318,10.201646,23.443724,21.442455,16.599861,29.0986,12.933587,42.810863,16.895594,8.4503975,18.122978,16.229435,10.779892,22.695711,14.023247,20.840763,23.645445,11.916313,13.268185,28.051283,42.706173,17.413372,5.0001163,21.084917,13.260853,20.115753,373.53116
STMN1,876.3589,400.2174,562.41736,644.02997,1653.0607,621.1487,676.5299,607.3261,482.11368,1182.5023,870.6865,841.42,675.4453,1034.8651,446.12088,1433.0231,1048.3176,2646.651,621.8666,412.00714,339.73032,1291.9824,918.92725,517.7092,608.10754,816.8258,509.97784,956.2469,999.8383,417.83954,1014.0985,1457.9136,927.12805,824.06445,1226.5903,802.3262,1223.468,1168.9252,377.23248,635.34845,315.39963,423.49335,452.8397,762.0942,1095.789,882.27576,652.6044,1053.0205,1384.7875,582.385,711.47156,398.66534,368.035,791.8224,398.73233,2445.9226,279.85904,515.83154,543.13464,639.4481,643.9477,1026.8104,453.82266,446.73727,912.1836,1017.2407,963.0297,497.4468,298.64407,270.0958,1404.6023,168.29877,539.1619,504.78702,1111.9884,700.9826,557.1583,513.73865,395.32077,714.2793,449.33435,904.9443,755.68304,834.9877,1193.277,645.8679,1247.5392,700.1035,345.4077,746.9483,1434.562,497.51794,863.6495,868.8661,706.3235,575.78467,861.5767,476.11667,1079.9576,1585.4689,945.94617,443.29385,903.29047,590.7403,796.82196,14119.546
SH3BGRL3,1812.8154,683.20166,1096.7896,912.43445,3367.4172,1270.5326,1219.521,1172.0538,696.587,2129.8308,1867.1252,1654.0074,797.1406,1179.8282,544.6376,2292.118,1623.3516,3707.4885,1084.4391,597.1919,612.3403,1762.5342,1975.103,1132.293,974.1385,2002.2201,1205.4077,1904.4955,1607.7888,851.90845,2248.4243,3876.635,3007.2087,1810.0632,2213.5918,1279.832,1989.7036,1734.897,505.1042,1042.7112,488.89795,788.8298,595.43225,790.8058,1761.5735,974.66113,1180.863,1506.2219,1987.3341,1105.4648,1272.2179,657.8855,602.27057,1505.8252,642.9515,4501.126,549.62415,959.23517,978.0279,1416.436,1352.0221,2015.458,901.4718,819.6546,1791.2767,3127.2346,1903.0573,780.50037,581.105,470.72183,2934.5037,250.13846,895.397,954.07526,1693.7949,1082.28,989.5947,999.1606,629.2376,922.9522,799.6968,1633.7717,1299.1654,1227.6628,2486.572,1128.6675,2266.9453,1241.0986,806.0645,1209.6227,1771.7712,829.0928,1658.6656,1791.338,1410.8485,1150.0088,721.1789,949.3307,1881.8109,2840.566,1914.9944,513.9027,1773.9224,1068.3652,1482.3948,27574.422
CD52,337.4215,157.68115,167.55582,122.61005,498.73923,178.53918,141.96892,154.07175,132.40039,271.34045,245.91982,232.69691,175.29604,214.86746,85.17559,733.5774,347.3764,955.35815,217.29991,142.16199,101.39845,300.36902,243.1416,225.90398,166.29158,548.1632,155.1701,252.04358,230.42432,198.6694,318.7662,872.9527,416.6126,297.5877,332.78607,206.61987,301.49924,318.4472,75.75366,175.24277,162.85002,117.20775,87.35822,199.35149,399.45282,223.54163,216.63043,252.3419,381.71976,287.32968,197.69215,102.891975,95.79,253.60454,101.47707,765.318,72.63986,146.28006,153.62964,181.50888,170.01039,261.5324,120.19938,107.854294,284.6894,872.2272,297.74646,170.395,94.5177,85.22444,641.9634,51.076645,143.62083,146.21016,279.21384,181.57677,153.8445,123.043175,75.717705,232.33606,108.65118,250.51433,192.8343,210.18633,1408.1028,146.02702,359.15833,240.38914,117.0392,224.48244,402.09497,129.9089,370.98807,249.43886,211.51846,173.99263,118.817024,125.41614,269.73846,452.9153,251.26088,109.47864,205.94228,149.15038,216.7398,4014.9995
SYTL1,9.194406,2.385083,5.510906,4.947502,15.01486,4.9487123,6.055973,4.8147635,3.303816,10.015122,9.33717,3.6415126,4.5183234,7.000962,1.0162961,19.969742,16.407515,40.15464,6.915316,3.358486,2.1677208,7.4253445,6.3692193,6.8652077,9.319015,12.781018,3.6553195,7.732644,11.477669,3.364074,10.996702,17.203432,6.2431884,14.427729,9.80869,3.2484422,10.694939,6.2196255,1.8616756,2.687525,5.003874,4.466211,3.0409458,3.010758,8.283903,3.2750762,4.812224,7.4335012,6.8961678,4.824018,3.263798,3.3744748,3.3754387,6.380043,2.8523989,19.52587,2.2775247,2.6332304,6.397896,9.250972,5.8898396,8.5054455,3.0089538,4.495825,8.669693,8.396331,7.4320602,4.7161655,2.1175525,2.4357173,16.35113,1.6158581,5.2230206,2.8325918,4.3483715,4.2549815,4.0357647,4.2690587,1.3944608,2.4869792,4.5029182,8.602554,4.926813,5.223325,7.065078,4.1497188,13.877076,8.316967,3.6750097,7.353025,13.430294,3.9596126,5.8660116,8.330038,7.138993,5.9283137,17.130604,3.9292786,7.602659,12.678186,8.29141,0.63421416,7.827852,6.130809,7.207413,113.97709
IFI6,16.578531,8.3501625,10.113151,8.30946,27.595625,8.738593,5.7167997,13.546816,9.631772,12.514069,13.044051,12.092915,6.616844,10.283333,4.155122,21.607258,11.919576,39.07581,12.064758,6.155735,5.776388,13.556591,12.214421,14.8777275,6.4753785,11.0426235,6.090989,10.819996,12.964581,4.6161356,17.83082,25.986929,14.103742,11.376379,18.905323,8.494244,16.277887,15.375003,4.425793,10.011509,2.8502827,8.789463,5.752884,8.886735,16.396696,10.876374,8.182235,12.763479,13.317889,9.612511,12.964113,4.7743497,6.298662,18.994104,7.2511816,28.607841,5.901577,9.005531,5.862422,10.304102,11.574902,14.400785,7.804198,4.8968616,16.212671,19.24913,16.295282,5.029379,3.8863122,5.9429274,27.106178,1.2461252,6.6333284,5.151551,16.069143,10.4071455,8.717741,8.3195305,7.5622606,7.690781,5.936718,15.438613,11.523212,8.053997,23.089977,9.14636,16.40068,10.816086,6.0005007,11.598689,17.202997,7.037723,12.410411,10.358858,16.13203,10.945213,3.7135766,6.1314354,14.593269,22.939299,12.842887,3.7023509,14.323299,8.130495,12.001638,234.50534
THEMIS2,32.529236,13.825074,21.002056,24.949167,69.543724,28.414595,27.122255,20.659555,12.086448,45.77012,29.844437,32.954937,19.975042,29.12883,13.138447,89.92331,40.07892,143.65408,28.19762,16.758492,10.010602,36.23524,40.181538,22.679457,18.917685,22.892418,22.835968,32.76899,41.37948,17.087553,38.782696,57.368282,32.91547,36.515846,39.848614,23.820593,43.29698,33.293385,10.844409,27.838242,10.13638,18.498514,8.83438,12.242905,39.008698,19.767857,20.89035,27.108324,40.302193,17.57308,24.139648,12.701503,14.600314,28.891434,14.9408,85.05677,11.164445,17.613852,20.075455,30.023693,25.633305,32.188583,16.97663,17.448637,34.605682,36.133972,40.111668,14.089238,10.399004,6.7694154,56.872295,6.7091856,16.077278,16.697712,29.431675,18.6326,16.249443,19.890263,10.580662,17.488125,14.081291,35.80093,22.455923,21.257298,50.159134,24.580524,43.315277,26.323257,11.986927,23.692804,80.181595,12.627312,29.914513,37.83465,34.1178,26.493628,13.54571,23.307833,37.019794,60.554897,41.25115,6.888055,37.5864,24.253517,29.892908,579.1354
LAPTM5,555.9809,196.97592,385.14145,351.07974,1203.7446,487.36017,451.30612,410.9707,288.33487,740.7651,552.3058,560.27356,297.9195,440.76047,196.56023,881.01514,545.2261,1566.8353,393.63815,191.39874,196.63705,634.88184,712.44116,384.18137,304.04486,512.02216,365.58398,642.6853,650.1142,265.07074,734.26196,1094.6583,714.74664,595.448,766.03656,426.0654,715.32245,663.7951,202.44559,358.369,188.88586,282.87045,196.83101,285.42062,684.59174,371.79465,342.6066,545.52704,686.72174,363.47928,439.81552,216.90556,244.15063,522.8745,231.2086,1619.4209,182.06717,337.08862,380.96188,490.93674,460.94128,700.3937,287.984,288.4117,659.2372,749.2712,673.5083,290.2494,201.11302,170.28345,984.1991,105.54761,370.02448,309.1781,563.6094,368.12344,358.44922,364.47977,242.9618,305.90308,267.86343,604.46857,486.7088,459.91562,912.9899,410.83185,915.8493,490.56024,271.49332,410.7883,702.9474,270.30862,584.14,605.9526,517.3993,425.92896,373.10486,366.64127,668.5722,1038.6418,555.59235,168.37665,598.0841,388.3131,505.49518,9918.851
