Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
CDC42,757.52625,304.01953,549.67316,484.77582,1609.3636,635.7723,600.9437,571.2964,331.3406,1011.0308,799.1288,782.37854,399.47394,581.8839,248.01375,856.0126,673.9142,1721.197,568.3948,289.46094,293.8267,863.39404,861.5647,543.5189,372.3048,661.0761,510.05212,898.82745,891.5948,392.32938,1033.2306,1577.51,973.56854,708.17163,1117.9578,611.27094,1070.4985,904.1584,275.05084,550.7331,157.0961,386.79996,287.89157,391.8532,955.45123,464.8647,497.4787,704.9995,930.0659,517.301,663.3821,352.96808,354.29446,703.1027,283.89465,2304.943,273.2067,442.46497,477.22342,663.98987,615.0628,953.35,424.64996,399.89294,915.67236,1000.21155,942.2684,367.2533,286.27472,228.52283,1271.492,184.37636,454.89978,370.20648,789.2904,491.32605,478.80597,494.70477,326.46765,431.094,377.825,869.76,634.2467,580.1946,1140.1344,568.67413,1140.494,648.2858,346.99548,548.73755,789.3688,386.21783,726.3181,825.60986,667.4233,548.0988,379.72644,454.6909,948.2579,1447.7174,814.2434,250.20087,811.50555,481.87436,694.2765,13684.51
ZNF436-AS1,34.197334,13.954584,19.17938,24.012024,70.89135,28.39497,21.355715,25.279243,14.944338,40.766785,34.554916,30.246494,27.235405,27.770529,14.040816,22.544086,27.059696,78.23063,21.373535,8.131927,12.9695635,36.02327,44.887123,24.321419,17.102278,31.78054,23.474825,35.63251,34.00334,16.898834,43.069626,62.165596,45.31786,26.866756,47.063404,29.414246,45.637375,40.538944,15.138775,26.718761,7.3312883,15.368902,11.702517,15.062154,36.65999,25.137527,23.781979,37.36221,49.55968,24.166521,26.964478,14.983227,13.847429,25.684608,14.017405,97.3341,12.021597,15.2795,16.821598,23.324833,25.361395,43.74819,20.01176,19.336359,36.951958,32.78232,46.515446,17.690111,8.882551,8.015852,52.70636,8.807333,22.304539,11.641293,38.269123,27.812414,19.462835,24.59977,13.887322,25.791742,16.986675,37.523846,27.98309,21.5984,58.088898,29.496113,58.692608,31.163204,11.836298,24.206928,35.664803,19.516514,35.23504,43.727978,28.375166,25.069498,18.698866,20.480284,40.82653,64.68514,43.86312,12.305178,34.453438,20.204908,30.016556,567.1791
ID3,911.59875,254.41914,463.6137,423.11227,1604.4517,567.87726,723.92206,525.6408,564.21045,903.6759,900.8984,630.67395,481.58197,615.83264,269.09024,683.9689,1890.0205,2642.6558,636.10986,338.28104,212.56877,1111.5422,865.17065,578.9955,477.293,574.2891,458.4583,1081.2429,839.8707,342.679,1130.7445,1460.2917,737.18896,990.5343,1953.5963,802.6234,1250.1732,1462.7155,242.62216,648.61316,351.34894,342.02728,225.29095,575.81195,1138.9543,804.71265,442.1773,811.8948,726.3964,405.172,474.85052,422.76584,346.24167,775.6914,331.70752,2803.638,186.09692,521.6825,429.95883,571.6199,733.80676,1011.9699,341.66092,421.39688,950.7653,1052.3142,884.6298,495.88577,185.879,261.31497,2049.1694,165.4371,416.88797,369.29388,842.1672,438.76343,414.54825,409.166,643.9888,464.6505,365.5194,916.7921,1679.4363,723.8349,801.95984,651.2523,1084.0529,588.90735,355.3749,798.4108,799.69135,444.5971,845.4509,1053.1774,721.1957,575.98517,678.5183,376.60208,862.76776,1358.0541,650.34406,434.6293,792.5356,456.7605,800.53424,12982.601
FUCA1,48.351032,16.640215,30.30913,23.491062,94.9065,39.130554,36.750206,30.355476,25.124424,59.263218,44.737846,38.911285,25.366064,35.589264,13.258823,60.421185,38.586773,111.95051,31.802912,10.732789,19.537548,47.30104,51.689842,28.443785,27.6909,45.20392,25.240932,48.211586,51.57282,19.949934,58.641556,89.21555,58.816574,41.723774,65.786316,35.89769,57.619865,60.09887,14.771425,29.429745,12.799835,21.503248,15.718399,28.059477,51.69951,25.791523,28.36354,38.29292,63.345306,25.281853,39.504795,17.731228,15.3129835,41.043667,16.004204,145.95131,12.292508,27.473026,22.56559,38.502934,33.147118,52.924656,21.726814,22.960857,53.1858,62.51935,57.630226,16.570282,14.4075985,16.772831,81.51456,8.456699,22.791328,21.1026,46.459503,22.742159,25.136347,26.647583,17.497932,20.198261,21.441982,45.266468,35.26976,32.505985,57.8167,30.714417,54.860687,36.599976,17.767542,30.272385,43.712444,19.712538,39.09882,49.36055,36.887466,34.68666,54.567413,23.526077,50.521496,75.00977,47.93263,14.298905,43.274708,28.834656,40.299606,746.84595
RSRP1,237.55597,105.59192,155.19104,173.65562,443.60443,162.91165,163.20122,159.66972,132.2281,296.7035,245.00525,238.89278,158.77548,214.21793,97.116615,410.46387,259.8634,663.9041,156.89749,98.481316,79.10221,299.3092,261.51974,158.30693,137.84856,186.4678,133.32222,261.2609,264.5384,115.07995,256.4179,430.48746,265.7932,200.04303,335.17813,212.95514,301.56934,296.62256,107.11093,167.18839,90.24617,110.9635,107.45826,163.00209,293.50073,203.02911,180.14201,236.60115,401.86917,154.6824,191.32877,108.287674,98.53018,219.46136,93.08122,605.6349,75.25263,138.97096,127.39441,178.14258,154.99738,259.01663,117.622536,121.146805,243.67422,272.3139,283.6932,138.97636,80.43512,85.80474,394.3036,51.159794,148.21802,133.42,279.9131,197.27635,144.31602,140.73557,102.09068,153.38632,118.37647,242.577,180.73529,224.62251,309.7488,174.35327,299.1474,190.97546,96.60969,185.3508,373.71545,131.09764,229.22122,247.0194,192.20189,159.95291,186.92995,137.2732,280.11874,448.23627,287.44324,92.56373,241.80508,148.626,199.58568,3736.9446
PAQR7,11.835428,4.0797024,11.057948,16.33215,40.796455,15.844571,11.577287,12.531791,5.1589355,26.065966,15.638132,16.047365,10.637664,18.1017,6.483626,11.521709,15.49984,30.0017,11.718047,6.2528634,9.845065,24.913027,25.354252,11.415434,7.827982,12.489797,14.894191,18.493416,19.630186,6.484911,21.116264,34.288128,25.188263,13.949062,19.35252,13.677278,27.235209,23.080652,5.6760955,17.686682,1.2533313,6.3551283,4.781161,7.658447,17.989296,8.383399,8.292484,19.261986,17.84472,16.69076,15.188598,6.6754055,6.6300435,20.21357,3.743569,48.89663,5.889119,8.155912,12.157833,13.243082,13.202935,20.12492,13.954025,9.129331,18.898163,22.236639,15.988923,11.531529,5.8126893,5.8301854,27.161606,2.7251804,9.0702,5.534778,18.044914,12.817998,9.972879,13.656425,9.061807,8.691065,6.3326263,20.115177,18.072147,13.292687,21.138992,9.458356,41.376812,18.342968,4.6578345,16.271177,15.344484,6.7725253,18.247784,17.981606,17.946424,16.731628,12.075476,9.922241,20.103458,30.984434,13.761831,7.1304364,16.837835,10.423355,14.461912,309.68124
STMN1,1142.2078,445.99332,717.58374,821.96704,2194.9014,795.5079,865.33545,744.52313,682.10034,1480.8994,1150.4069,1111.3967,832.6713,1298.6027,581.39526,1952.622,1313.9895,3491.2803,738.5802,506.71225,465.42444,1631.256,1191.5321,671.80084,745.1382,1007.6784,665.81104,1272.5764,1343.2644,562.0454,1306.4746,1875.7073,1223.0522,1048.2568,1614.4021,985.623,1539.2301,1468.902,521.1655,831.493,408.9293,538.7795,654.3694,951.33234,1416.5549,1093.846,890.89185,1328.0544,1807.3142,804.6441,929.43604,552.5227,474.06146,1093.633,456.66675,2970.912,403.71616,698.72473,694.9473,846.3508,804.3367,1265.4805,561.6277,565.2783,1205.2648,1299.6622,1251.291,665.67596,455.4334,380.5422,1743.6908,304.24258,720.29663,644.72864,1541.1912,922.5708,682.09784,671.3771,512.37256,948.0947,615.1885,1121.2339,913.3951,1131.8085,1479.8109,874.65924,1565.0299,886.68896,450.64114,969.5303,1985.2697,670.06244,1096.0592,1135.9307,893.0755,746.3214,1151.7175,626.8233,1362.3085,2037.6946,1231.3251,542.705,1101.4377,738.02637,1037.8635,17992.336
SH3BGRL3,1727.7258,673.31134,1093.0975,951.9918,3283.2937,1239.5809,1164.305,1055.6384,689.0262,1998.3784,1817.8787,1702.1534,856.7543,1220.236,538.7479,2294.2854,1503.3378,3759.2349,1124.7825,585.77747,581.7493,1676.678,1981.356,1111.1925,913.15985,2076.5667,1144.1879,1832.1652,1587.792,824.9507,2230.118,3919.3528,3169.6707,1926.3364,2083.529,1226.6807,1986.3677,1680.7549,547.98737,1082.2386,521.74036,766.21747,559.86053,712.5104,1787.1908,976.0364,1166.1438,1492.2224,2069.2344,1084.7422,1239.0798,736.5797,622.7057,1435.3209,622.05786,4582.9316,565.05334,984.4368,962.908,1348.4971,1347.158,1951.6967,877.59875,840.32684,1800.2891,3235.4722,1835.178,722.99603,603.6451,450.607,3032.8433,307.899,844.7461,892.64526,1568.5166,1029.7246,983.7432,965.7826,653.2248,913.13464,822.9562,1686.7712,1210.7319,1192.5284,2500.3208,1146.5753,2352.0344,1273.9573,724.2328,1165.8896,1658.1218,884.89343,1642.9213,1805.9803,1435.884,1148.2903,743.354,941.1659,1844.8717,2825.7773,1953.4379,552.9171,1660.5964,1044.236,1407.7297,26965.107
CD52,370.99887,129.46182,181.22806,160.64816,467.5166,185.14928,165.62317,134.31345,146.94714,263.38715,288.36615,259.001,165.62183,190.96292,88.04745,675.2519,337.229,905.37006,211.48497,154.48096,93.9158,290.64813,239.89073,218.03503,144.42813,556.68555,157.03102,272.4881,260.6052,191.88885,325.02097,919.0735,440.88504,296.72806,366.06342,212.85683,305.6613,312.30893,84.607834,195.73041,143.62927,86.28277,91.0982,177.49707,389.50214,211.16173,206.48537,253.81918,376.9879,279.27298,201.60434,100.166885,130.90501,258.95978,98.13143,785.37634,78.40986,139.56429,128.6183,192.58205,163.52127,307.7237,159.82419,111.85864,286.7497,954.645,286.10904,159.22878,104.97516,90.60506,621.7495,37.651833,126.504555,149.69202,270.7845,157.04086,177.14146,156.60922,93.11856,242.4688,104.71134,268.0735,195.70607,223.72911,1498.8639,173.40749,361.4159,245.835,110.99972,237.20409,388.98434,154.5567,379.62262,254.98196,216.54732,205.48384,131.3126,143.69418,287.09058,480.74176,258.5626,119.04584,224.65627,165.06186,218.65614,4063.794
SYTL1,9.255852,2.6968746,5.1023903,7.20112,16.220812,5.530401,4.4945307,4.337846,1.7844703,11.32589,11.411242,8.887313,4.715182,7.699669,1.7971781,28.86219,19.678198,47.275013,8.0793915,4.1968846,2.7770698,6.785925,7.830202,5.2074423,11.150094,18.075335,4.846955,10.032205,14.390556,6.1599464,10.532828,18.68727,7.6258383,15.946352,10.724088,3.20023,12.509145,9.173138,1.4506553,3.9666057,6.9986386,3.6837168,2.4675114,1.633339,6.7765007,2.1349132,6.0060415,7.5246835,7.6777062,3.1926103,3.542292,4.961401,3.5981178,10.491531,2.1194203,18.30363,2.1531174,4.9167247,6.463052,6.9445214,6.4393706,8.583325,3.6999474,4.6483903,8.650948,10.073952,8.2371,5.537316,2.6649094,1.1000266,18.77082,2.3991237,5.437015,2.398317,4.892969,4.1957397,2.5584722,5.3933115,2.961051,4.390463,2.178447,8.73208,3.8954618,5.494955,9.870216,5.923116,14.328621,9.790814,4.4126234,6.4837127,16.213486,4.1373,6.793549,8.1249485,7.893139,4.313039,18.226288,7.282712,9.71433,15.716764,6.76542,2.8166091,7.93162,7.23106,8.696941,120.6813
IFI6,16.946112,12.233067,10.632492,9.780358,26.008091,6.594112,7.3620486,13.79579,9.142183,14.490965,14.083366,15.213751,6.795395,14.470322,4.56289,34.586655,12.333414,57.71741,14.681143,8.356851,6.8549275,16.720884,16.369232,13.99623,7.304617,10.845554,8.9011545,11.395298,13.606561,6.5594163,19.080446,26.061079,14.775829,13.076568,19.830101,10.534555,16.500866,16.43683,5.0755124,11.848195,6.250905,7.7780128,8.344076,11.376179,25.191597,15.348603,10.210106,18.386806,21.79455,10.043052,12.294175,8.645709,7.390177,16.581718,6.043583,38.8482,4.3385615,8.122311,7.147591,10.34328,9.16698,14.331728,7.086974,7.4733334,16.403862,16.152603,19.043219,5.09267,5.6786623,5.504154,26.035976,2.9580483,6.5480404,5.9455843,18.426142,10.124104,11.821972,8.432226,9.621599,9.102613,6.0748024,14.110949,14.963663,12.13781,19.853203,10.223099,16.879969,9.394245,6.586949,15.094351,21.01845,10.832546,11.6949215,14.112278,13.237124,8.1570425,5.517296,5.83972,15.548142,30.718227,17.938898,7.594665,15.177784,7.6062646,16.184835,239.12178
THEMIS2,44.26956,13.592199,24.354507,30.6321,92.09955,34.910973,32.82577,26.021505,17.99641,52.916008,42.106422,43.05822,24.52279,39.15206,13.591553,95.3634,55.834045,187.622,35.262108,22.78747,15.806475,51.317665,61.01626,27.077906,23.447361,31.673649,27.484982,39.36794,52.323067,24.305521,46.2005,75.372505,40.136143,44.48091,50.08197,29.669868,64.54296,44.126205,12.737197,34.153473,10.0983515,16.64737,12.909105,17.83935,54.74075,26.388823,28.706495,33.931084,48.143463,23.954073,31.051619,17.606962,19.525581,35.545948,19.198235,126.58677,12.75062,27.501781,29.8345,41.38576,31.081911,46.261505,25.028503,23.443615,46.311398,49.353333,55.267246,13.746839,14.793079,11.947036,72.38805,9.01191,24.48608,18.261286,43.23811,23.656744,21.211456,25.332073,14.352569,21.813587,20.879723,50.819492,31.835823,28.960033,67.004654,34.794197,60.640667,31.957335,15.687547,32.054222,99.91843,17.539879,36.98369,42.0329,43.788162,30.342678,17.107967,25.536541,44.239655,80.845215,51.9879,9.731209,46.745106,28.86327,38.20832,752.9551
LAPTM5,648.53235,225.66264,403.37674,434.45898,1337.1571,552.5008,510.04425,448.61032,296.3294,844.42035,599.0802,651.1891,336.4289,478.3368,218.5237,944.22156,584.05133,1771.949,463.9673,205.61273,224.64828,729.6533,797.5877,465.2392,342.30988,573.243,415.77722,690.682,767.38477,313.04648,821.00183,1234.8999,816.24194,643.1489,850.07855,460.65723,808.7344,740.1948,236.7403,420.5397,228.81558,294.13773,241.5027,323.0547,739.25287,410.65768,384.65244,621.7674,761.332,378.35492,506.05457,278.447,255.679,585.0708,255.75534,1928.0056,219.69203,375.9986,414.53232,550.8052,507.13968,753.4406,343.67288,338.38028,719.76575,804.05853,748.00037,303.62445,242.4243,171.3263,1113.2253,126.58874,425.2666,362.53937,647.02264,420.43225,389.66766,411.6905,275.28818,356.79608,317.68802,680.8051,568.5564,521.8251,1019.18146,468.2841,1003.4769,548.0686,278.22012,449.1202,739.24207,332.6299,671.1688,703.92865,601.58826,471.22733,402.81955,375.644,739.80853,1171.54,648.3081,219.08775,667.59784,438.0526,567.0745,11022.673
