Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
CDC42,756.43835,316.763,589.2116,508.0511,1681.6729,680.6215,612.25397,606.4536,351.0617,1070.6387,855.7881,807.74695,415.85974,623.43176,247.0809,893.1346,647.97455,1806.2024,545.2153,269.18408,296.96402,881.14124,919.07275,573.5796,369.6823,683.1061,508.70694,906.1256,945.9034,440.55457,1100.8564,1621.172,1008.83636,715.9709,1118.7885,623.3621,1058.9279,933.69305,288.08984,562.34985,172.82925,433.9792,294.52747,407.58917,970.96014,475.69907,525.9397,740.4641,968.4949,525.8425,687.19,396.77957,332.04016,733.79034,314.04196,2288.3472,285.75565,465.2885,528.2157,694.7029,626.7467,985.6276,441.64014,420.72217,955.6358,1027.5533,980.0921,391.73935,261.26593,219.72829,1313.8132,199.6843,463.89633,391.83456,819.5428,496.70285,491.50742,516.2619,367.511,418.29608,406.41815,926.071,675.56824,611.7118,1208.7952,627.0951,1154.6365,679.4187,411.6524,553.3321,817.4297,411.5525,785.3943,866.09784,710.6644,570.2411,379.25082,460.94553,996.8549,1496.0013,815.78107,233.54036,851.0494,516.48175,754.50006,14058.982
ZNF436-AS1,41.57276,16.379808,26.989113,24.801018,90.95372,32.714535,29.978918,31.651834,21.433558,56.490437,52.473343,34.071068,35.572002,43.432617,17.465504,30.386944,28.509085,96.56464,26.636917,13.607105,19.945131,43.06815,54.42182,28.293983,23.455938,38.60389,30.80607,52.133217,42.022743,20.457731,63.322983,72.408066,45.37652,37.92597,57.721428,31.083008,58.809578,53.39449,18.2294,27.048172,8.22578,20.293669,17.432152,21.80682,44.929276,37.665688,28.9222,50.09916,71.33976,31.51748,34.371002,23.124083,18.150007,37.50867,20.192577,113.83752,15.272758,22.89354,23.039803,29.11422,32.10856,52.000175,25.427267,22.16798,50.021355,37.95561,57.65298,20.187016,8.659578,13.037937,60.20264,9.870016,25.248646,14.492577,54.66428,34.290203,27.407715,26.08927,17.68914,27.728792,15.611126,47.046158,28.949123,25.74959,86.85189,38.473076,70.696495,39.186775,16.530039,30.49111,53.81223,26.51961,47.910122,58.67378,34.32453,31.465708,21.120085,25.972307,62.87144,81.45213,55.07313,12.409524,43.412292,24.989693,35.656498,721.9179
ID3,852.8748,312.8834,458.2882,482.9983,1722.9302,642.1584,718.91394,535.18866,631.6208,961.63654,906.2557,616.4364,492.128,567.4477,246.09026,745.0007,2048.7239,2670.2153,637.9802,331.51123,230.35672,983.40643,782.7009,615.53174,560.86554,472.90564,507.49048,1131.4021,762.77356,317.33783,1092.2769,1460.8016,804.57263,1006.9302,1977.5977,819.871,1194.0652,1449.7231,258.33237,554.1963,317.35443,272.8401,230.77084,643.6248,1173.1893,803.9241,406.18506,738.2516,633.7202,369.73514,538.10205,402.03888,379.66968,805.0769,319.49796,2739.2202,216.79259,556.5729,395.30786,563.6891,770.7718,913.774,384.4242,429.73596,937.85077,1059.8424,859.2887,499.46844,205.81482,277.71594,1974.5996,201.50261,468.6743,333.47833,741.9555,450.78696,456.60333,349.36084,682.52325,470.23026,386.18582,809.0814,1779.4469,705.3524,761.7085,568.54675,1026.0676,619.5348,364.25607,791.7324,963.66876,431.31918,850.6113,984.71954,771.013,513.449,580.699,404.47736,865.6447,1442.2684,744.18854,360.59534,768.06537,492.21402,829.28375,13093.6455
FUCA1,58.953068,22.991602,37.840763,33.5223,117.30893,43.53113,41.47357,38.62301,36.93247,70.51483,55.551872,50.575645,29.946264,46.15282,17.537016,78.59797,43.296818,141.34442,37.355717,16.182121,18.700418,58.38465,60.386612,36.98655,33.941643,48.577595,32.824608,58.486015,65.487686,25.208443,70.83977,98.734406,58.943375,47.7326,81.04061,40.934826,71.09242,74.35139,17.294966,34.430573,13.786514,25.150507,22.253477,37.007446,68.45559,36.824833,35.63945,45.833847,81.765884,29.513275,48.096832,21.302608,20.019207,49.84721,21.651237,148.90955,15.693855,32.158497,33.092106,43.027176,38.050644,64.16409,26.033272,27.658186,57.512955,68.65782,66.11234,23.137093,13.760855,15.871295,91.58266,11.396978,28.308414,27.38567,53.184044,35.281933,32.40198,28.943325,22.31257,31.840715,28.987782,51.19542,40.192482,40.463593,70.187706,37.53846,72.27929,45.014816,25.704311,33.403698,57.264732,23.176594,49.843163,56.63095,46.807465,37.570942,66.250656,28.505589,61.179825,91.52517,52.72818,15.782966,57.080154,39.454502,48.62546,873.34827
RSRP1,266.3206,133.07635,218.89992,192.44041,622.2538,236.00816,212.30316,222.736,144.73242,403.2146,302.8109,304.60574,183.81836,241.05507,99.86128,326.68634,251.43079,676.13837,206.54057,99.397514,105.06431,338.9868,355.85114,214.33243,145.04167,245.02567,201.22511,327.34195,339.871,147.94449,389.6187,565.99524,354.48685,258.30902,433.76846,237.47745,402.74994,343.37997,107.29957,219.51515,78.63353,135.1404,110.91054,145.85184,374.8823,211.12415,200.88252,281.23505,417.055,181.14203,251.03085,124.73796,116.04445,275.27023,120.47864,817.5145,106.619995,181.00357,183.38528,249.39612,229.69519,365.17282,167.43884,167.89185,334.9358,359.48688,371.8093,138.9742,96.235245,81.66429,475.14612,59.183666,181.122,157.01602,315.21948,216.28181,188.53278,194.63553,123.35033,167.62163,151.48045,336.56366,254.44925,228.02893,415.84094,216.6604,409.68585,246.64688,125.9732,212.14612,349.81293,159.54886,317.2395,323.8424,266.01166,228.04227,150.75275,186.26402,358.82727,587.25446,339.72778,91.415794,337.09186,209.67097,271.60266,5250.0405
PAQR7,13.381294,4.040748,11.230532,19.692522,52.208973,17.9876,15.262475,15.919163,10.047866,30.780703,22.383982,20.778473,16.59278,23.558466,9.568211,17.025476,18.231005,50.763794,18.45272,9.44475,10.676025,25.811832,28.995401,18.638458,11.647471,16.67216,19.226551,23.884233,24.192638,6.286884,27.107048,42.653866,27.033876,20.443092,27.119463,18.357143,31.802034,30.282639,7.7606454,15.957638,2.5612888,13.225255,10.027637,10.80811,24.991037,11.252359,12.654058,21.813658,20.867329,19.416008,18.95286,6.300173,14.264784,19.598366,7.1806555,62.041824,5.85465,12.865298,20.15501,17.974863,19.341814,23.49589,11.986708,10.792074,24.3905,25.056377,22.682676,13.652636,5.805549,6.148724,38.130795,3.1639762,14.905971,4.5638556,30.05963,12.560075,9.850597,13.269609,16.387766,13.272334,7.137771,20.837788,25.94314,22.598524,30.155682,15.029054,46.558212,19.65973,8.706583,21.75206,24.685741,11.028678,17.354687,22.648764,19.536848,22.090374,14.542786,17.398945,24.174047,43.807053,22.472813,8.021757,23.499392,15.120401,21.670017,409.17215
STMN1,1082.5546,491.6814,684.7264,763.1192,2111.9775,763.19885,827.1992,721.4968,581.2334,1447.7599,1059.4912,983.058,781.7109,1209.8093,564.39954,1549.7601,1111.0214,2861.5935,678.99554,465.99127,419.42853,1443.8821,1149.533,674.6375,713.45667,992.86096,634.66895,1156.4044,1257.9004,542.94037,1257.143,1793.7407,1140.6443,929.71106,1544.4031,877.55426,1444.2747,1343.8699,457.72977,790.69934,317.67032,505.94016,526.595,860.2958,1299.3864,1007.22046,759.1033,1238.6425,1648.3745,768.9691,822.1719,505.44415,395.33585,996.3661,468.8605,2879.1663,342.03424,610.02637,650.8192,794.1852,801.39685,1264.4624,505.023,544.75073,1124.7463,1221.7854,1197.4845,575.0817,345.09338,317.78122,1668.741,227.77306,677.15295,555.73474,1381.2333,799.4088,667.7539,613.8716,472.33682,821.53235,536.71155,1069.4995,878.8071,913.50543,1417.8179,780.901,1539.6049,840.4445,458.06195,822.0741,1680.1857,595.1436,1123.2734,1041.1139,870.89307,733.0258,925.7544,602.01227,1273.2283,2027.6675,1120.1649,392.9288,1119.6873,726.56604,983.6828,17349.516
SH3BGRL3,1723.9495,679.53107,1076.5198,930.18494,3305.8665,1271.8579,1224.8593,1097.888,714.2434,2217.1377,1928.1765,1596.0234,827.47974,1190.2959,532.8602,2305.16,1583.648,3820.7476,1123.0674,560.6345,545.8235,1787.1112,2011.2606,1071.9385,950.4647,2108.254,1206.1534,1783.6881,1615.7035,836.3247,2258.221,3594.2236,3093.0027,1863.307,2186.875,1270.0128,1922.061,1735.7966,506.4794,1065.1631,472.37915,819.45984,609.2562,801.53546,1853.0914,1030.6027,1177.0276,1560.1172,2000.0953,1128.5814,1262.873,740.37805,628.8968,1490.1116,616.2277,4673.133,548.3626,969.36066,971.97266,1364.7,1368.7876,1956.1332,828.51196,916.902,1834.9103,3047.7805,1823.6708,722.9783,564.62756,449.7175,2956.5525,306.6068,833.3497,908.009,1665.4951,1064.5146,979.2137,961.4289,684.9128,901.02234,802.4271,1617.77,1246.2261,1205.5565,2471.4324,1164.8536,2404.8281,1264.907,768.5397,1177.9358,1763.2588,869.94824,1732.5869,1892.656,1433.7739,1149.4004,649.14655,943.7462,1842.5944,2865.7766,1929.1837,522.47424,1830.5164,1061.6942,1461.4885,27081.555
CD52,334.39844,160.67767,165.58688,131.48753,417.7809,175.0449,158.70404,118.22719,145.79419,265.1846,236.21729,184.58173,160.99725,173.42645,85.03333,699.3829,333.10147,918.4286,187.31906,150.55702,94.48425,255.56166,225.50797,206.58362,148.2978,529.88776,119.7538,240.81862,211.46373,197.62256,295.2703,836.27014,383.78064,253.5746,315.9693,197.06699,302.35156,292.50705,79.16104,180.8424,152.38446,94.16571,87.8917,207.3616,387.50214,243.9638,206.053,250.70374,335.55075,232.66774,181.39825,93.67829,100.43057,214.53778,101.17117,699.26526,81.37695,145.27997,119.72357,147.7326,174.47525,241.04434,137.254,107.71294,275.99414,845.5182,268.2697,166.39786,89.05316,75.86607,644.2248,44.413036,131.27956,114.551605,246.99115,137.41237,150.6264,122.81352,114.237465,232.81798,97.800606,240.0279,172.18903,181.48189,1232.4802,152.00757,309.6748,228.96799,115.85266,233.42334,395.3176,149.0569,348.83588,241.32315,186.52216,169.10907,120.75278,124.81958,245.41985,420.92102,246.14923,97.57015,236.03627,149.82645,222.05386,3719.8542
SYTL1,10.181255,2.9422472,5.679547,6.233907,17.407429,5.2654786,4.3788285,5.633303,3.0246077,8.144445,10.17428,9.633604,3.664365,7.5452294,1.7522583,27.562649,23.18074,55.034157,10.191975,4.096272,3.1343477,5.441931,11.023364,5.1097465,10.68379,17.614887,6.583297,8.705099,15.4485,6.5499005,11.8487215,17.818375,7.3646154,14.843833,10.308918,5.4657927,11.56297,6.678179,2.6560063,3.2793953,7.4809456,3.207873,4.849348,2.2763078,8.225081,7.857946,5.4773746,9.98384,8.164812,7.344416,3.56118,5.1446667,4.9544163,10.298541,4.022208,23.779964,2.3974104,3.9470005,4.7316923,9.124254,9.88334,9.003465,4.314544,5.715483,8.841739,13.612528,7.75482,4.4090047,3.1926224,2.1248283,29.010433,1.9408748,4.2374234,3.8748784,5.708596,3.4119089,5.182395,5.5691495,3.9364119,2.6930108,3.594948,9.053006,6.645608,4.5402026,11.927162,5.8240395,19.544703,9.724881,3.4569924,7.2951145,15.741674,6.225115,5.468413,10.71017,7.52037,7.236009,23.973278,6.3795786,10.564818,18.750885,8.683167,1.9629916,7.8360653,5.3823767,8.485737,148.84045
IFI6,20.698315,12.776682,9.587582,12.68908,33.315613,12.902976,10.261445,14.585362,13.464101,20.038307,14.369795,12.831132,8.485898,15.65186,4.551264,25.497868,13.916059,65.11146,14.818151,10.079357,9.303137,17.809698,21.313175,14.527229,10.93888,16.188942,9.970486,13.23833,16.238651,7.222032,21.204184,36.413242,17.585308,15.415971,23.862587,12.753798,21.03814,25.770477,4.200433,12.30845,5.349335,8.566414,6.658142,13.358109,22.033112,13.39033,11.939184,16.595758,22.76014,10.433395,13.647818,9.689756,10.782795,16.000423,7.6579285,43.869766,4.6510377,11.1328,9.930459,12.534303,21.61779,21.042423,9.730731,6.243438,21.640688,22.306887,20.509165,7.019541,6.9064016,6.897197,31.967625,1.6889882,9.740229,5.637124,18.935078,10.86684,14.697337,13.779361,9.321395,9.439154,9.623803,19.892065,17.612698,13.95298,27.11908,12.05871,18.93817,13.010518,5.805353,18.177795,18.068592,9.08139,16.904613,15.270653,15.871483,11.926243,7.6274285,10.288918,21.453232,31.770847,16.378595,6.5492773,19.81848,11.506843,15.499846,274.40985
THEMIS2,32.183197,10.559107,22.046103,21.266548,65.971016,27.813343,23.898027,20.522003,10.512711,44.607143,33.02497,28.028147,15.151678,26.669521,11.239071,81.36327,37.590656,148.28687,27.30312,14.774088,11.255585,32.033863,40.59979,26.926687,15.34465,28.986828,26.301605,30.81083,37.125397,17.097395,38.085434,66.596405,36.48638,33.270477,35.017487,21.424986,41.550926,31.66937,8.427245,18.87014,9.093987,12.839285,8.522153,13.463289,37.304405,18.467424,21.14293,29.493181,30.422054,18.257553,26.73547,10.662663,12.629964,29.816483,15.479578,86.03663,10.872401,21.259272,20.162369,31.658531,24.49905,37.2203,16.803635,17.375805,37.040314,49.279003,36.384388,11.599762,9.693396,4.8951783,58.99954,4.252877,15.597911,13.23196,29.223549,16.879536,15.972974,19.288963,9.593651,14.705684,15.047765,37.469917,23.62126,21.501856,50.293213,20.542294,43.24394,25.318733,12.292851,24.585638,73.97495,15.354431,28.760971,31.22066,32.395794,22.553776,13.445709,21.758898,34.503464,58.496254,33.84119,7.278723,32.37304,24.669878,32.044647,569.56213
LAPTM5,617.0346,242.78436,388.04306,400.10657,1251.4905,482.73065,467.6955,430.20197,312.9484,770.0608,594.3847,586.5471,322.92728,475.03864,206.56789,1001.72,598.1064,1796.4482,412.20575,221.28275,219.00566,689.8449,748.2276,424.79553,335.48004,530.37305,407.03104,697.3153,688.06976,294.63092,769.4519,1100.539,695.11475,612.7216,808.09796,437.09268,748.6013,715.83527,242.41881,404.7384,210.83624,282.39008,229.30838,323.31754,731.9772,421.93802,377.684,595.5297,763.3285,386.3052,464.7954,265.87772,254.40439,546.16077,247.03406,1702.8561,205.3775,365.84418,391.54068,494.5426,476.84686,693.6365,311.428,312.42462,697.5213,725.14355,693.06244,313.202,225.33765,169.35526,1042.6816,133.99747,382.14362,345.3523,622.83057,383.84015,375.17062,377.03488,256.4029,331.4825,311.7348,640.988,514.0962,476.85834,981.6852,448.21964,960.0988,510.22052,273.8263,420.31796,821.7129,316.91595,642.32245,691.5991,541.4628,428.4588,375.10516,377.79138,726.6899,1116.3945,587.5472,188.23106,638.25275,415.20636,554.9717,10253.606
